bill_number,bill_type,congress,full_name_display,bioguide_id,person_id
80,S,117,"Sasse, Benjamin Eric (R-NE-1)",S001197,12801
83,S,117,"Hyde-Smith, Cindy (R-MS-1)",H001079,286518
83,S,117,"Inhofe, James Mountain (R-OK-2)",I000024,51195
85,S,117,"Menendez, Robert Jacobsen, Sr. (D-NJ-1)",M000639,51523
85,S,117,"Murphy, Christopher Scott (D-CT-2)",M001169,51493
86,S,117,"Cramer, Kevin John (R-ND)",C001096,198816
88,S,117,"Scott, Timothy Eugene (R-SC-1)",S001184,151800
89,S,117,"Markey, Edward John (D-MA-2)",M000133,51500
92,S,117,"Paul, Randal Howard (R-KY-1)",P000603,151828
92,S,117,"Young, Todd Christopher (R-IN-1)",Y000064,52983
95,S,117,"Braun, Michael Kent (R-IN-2)",B001310,242475
95,S,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
96,S,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
97,S,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
101,S,117,"Durbin, Richard Joseph (D-IL-1)",D000563,51180
101,S,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
107,S,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
107,S,117,"Tester, Raymond Jon (D-MT)",T000464,51845
109,S,117,"Grassley, Charles Ernest (R-IA-1)",G000386,51187
118,S,117,"Cramer, Kevin John (R-ND)",C001096,198816
120,S,117,"Scott, Richard Lynn (R-FL-2)",S001217,175586
123,S,117,"Marshall, Roger Wayne (R-KS-2)",M001198,259544
124,S,117,"Paul, Randal Howard (R-KY-1)",P000603,151828
130,S,117,"Warner, Mark Robert (D-VA-2)",W000805,66837
133,S,117,"Sullivan, Daniel Scott (R-AK)",S001198,221840
136,S,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
137,S,117,"Burr, Richard Mauze (R-NC-1)",B001135,51870
137,S,117,"Marshall, Roger Wayne (R-KS-2)",M001198,259544
141,S,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
142,S,117,"Duckworth, Ladda Tammy (D-IL-2)",D000622,198768
145,S,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
145,S,117,"Schatz, Brian Emanuel (D-HI-2)",S001194,201768
147,S,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
154,S,117,"Johnson, Ronald Harold (R-WI-1)",J000293,151822
169,S,117,"Durbin, Richard Joseph (D-IL-1)",D000563,51180
170,S,117,"Scott, Richard Lynn (R-FL-2)",S001217,175586
171,S,117,"Tester, Raymond Jon (D-MT)",T000464,51845
172,S,117,"Boozman, John Nichols (R-AR-1)",B001236,51287
181,S,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
181,S,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
189,S,117,"Tester, Raymond Jon (D-MT)",T000464,51845
194,s,117,"Warner, Mark Robert (D-VA-2)",W000805,66837
200,S,117,"Kaine, Timothy Michael (D-VA-1)",K000384,175490
203,S,117,"Capito, Shelley Wellons Moore (R-WV-2)",C001047,51310
205,S,117,"Heinrich, Martin Trevor (D-NM-1)",H001046,66869
205,S,117,"Sinema, Kyrsten Lea (D-AZ-1)",S001191,198919
209,S,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
212,s,117,"Collins, Susan Margaret (R-ME-1)",C001035,51168
212,s,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
212,S,117,"Warner, Mark Robert (D-VA-2)",W000805,66837
2,s,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
9,s,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
13,S,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
14,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
32,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
34,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
35,S,117,"Hickenlooper, John Wright, Jr. (D-CO-1)",H000273,175583
35,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
35,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
35,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
35,S,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
44,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
46,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
57,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
59,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
61,S,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
61,S,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
62,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
64,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
65,S,117,"Fischer, Debra Strobel (R-NE-2)",F000463,196054
65,S,117,"Risch, James Elroy (R-ID-1)",R000584,66832
71,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
72,S,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
73,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
77,S,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
78,S,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
78,S,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
79,S,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
79,S,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
80,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
80,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
87,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
88,S,117,"Blunt, Roy Dean (R-MO-2)",B000575,51281
89,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
92,S,117,"Crapo, Michael Dean (R-ID-2)",C000880,51173
92,S,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
99,S,117,"Crapo, Michael Dean (R-ID-2)",C000880,51173
99,S,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
107,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
109,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
116,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
120,s,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
123,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
123,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
127,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
127,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
129,s,117,"Risch, James Elroy (R-ID-1)",R000584,66832
137,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
137,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
138,s,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
141,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
142,S,117,"Hickenlooper, John Wright, Jr. (D-CO-1)",H000273,175583
142,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
142,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
142,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
142,S,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
150,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
155,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
157,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
159,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
164,S,117,"Cassidy, William (R-LA-2)",C001075,66858
171,S,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
171,S,117,"Cassidy, William (R-LA-2)",C001075,66858
171,S,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
172,S,117,"Risch, James Elroy (R-ID-1)",R000584,66832
181,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
196,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
200,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
200,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
205,S,117,"Manchin, Joseph, III (D-WV-1)",M001183,151825
211,S,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
215,S,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
221,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
243,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
247,S,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
247,S,117,"Risch, James Elroy (R-ID-1)",R000584,66832
260,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
281,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
282,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
289,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
291,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
292,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
294,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
299,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
306,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
307,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
321,S,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
321,S,117,"Cassidy, William (R-LA-2)",C001075,66858
1,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
1,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
13,S,117,"Cassidy, William (R-LA-2)",C001075,66858
13,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
14,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
23,S,117,"Risch, James Elroy (R-ID-1)",R000584,66832
35,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
35,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
35,S,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
40,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
50,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
61,S,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
61,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
63,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
65,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
65,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
65,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
65,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
76,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
77,S,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
78,S,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
80,S,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
86,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
88,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
90,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
95,S,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
95,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
99,s,117,"Lankford, James Paul (R-OK-1)",L000575,151793
101,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
107,S,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
109,S,117,"Fischer, Debra Strobel (R-NE-2)",F000463,196054
109,S,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
115,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
123,S,117,"Crapo, Michael Dean (R-ID-2)",C000880,51173
123,S,117,"Risch, James Elroy (R-ID-1)",R000584,66832
127,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
141,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
142,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
149,S,117,"Cassidy, William (R-LA-2)",C001075,66858
150,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
172,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
181,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
194,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
198,S,117,"Fischer, Debra Strobel (R-NE-2)",F000463,196054
209,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
209,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
212,S,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
212,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
225,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
229,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
229,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
245,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
248,S,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
248,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
255,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
260,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
268,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
272,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
281,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
282,S,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
282,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
282,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
291,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
294,S,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
299,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
306,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
307,S,117,"Blunt, Roy Dean (R-MO-2)",B000575,51281
307,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
314,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
321,S,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
321,S,117,"Risch, James Elroy (R-ID-1)",R000584,66832
324,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
331,s,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
333,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
338,S,117,"Cassidy, William (R-LA-2)",C001075,66858
344,S,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
348,S,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
350,s,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
361,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
364,S,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
372,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
373,S,117,"Fischer, Debra Strobel (R-NE-2)",F000463,196054
377,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
386,S,117,"Hickenlooper, John Wright, Jr. (D-CO-1)",H000273,175583
386,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
393,S,117,"Hickenlooper, John Wright, Jr. (D-CO-1)",H000273,175583
393,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
394,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
406,S,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
4,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
4,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
4,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
4,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
13,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
19,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
35,S,117,"Risch, James Elroy (R-ID-1)",R000584,66832
35,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
36,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
40,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
42,S,117,"Blunt, Roy Dean (R-MO-2)",B000575,51281
53,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
53,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
58,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
61,S,117,"Blunt, Roy Dean (R-MO-2)",B000575,51281
61,S,117,"Fischer, Debra Strobel (R-NE-2)",F000463,196054
65,S,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
65,S,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
65,S,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
68,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
68,S,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
69,S,117,"Cassidy, William (R-LA-2)",C001075,66858
70,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
72,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
72,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
72,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
75,S,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
77,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
78,S,117,"Blunt, Roy Dean (R-MO-2)",B000575,51281
78,S,117,"Fischer, Debra Strobel (R-NE-2)",F000463,196054
79,s,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
79,s,117,"Hickenlooper, John Wright, Jr. (D-CO-1)",H000273,175583
86,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
89,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
89,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
92,S,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
98,S,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
99,S,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
104,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
104,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
104,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
107,S,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
107,S,117,"Manchin, Joseph, III (D-WV-1)",M001183,151825
120,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
123,S,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
125,S,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
133,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
136,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
141,S,117,"Manchin, Joseph, III (D-WV-1)",M001183,151825
160,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
166,S,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
168,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
172,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
172,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
172,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
189,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
190,s,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
193,S,117,"Fischer, Debra Strobel (R-NE-2)",F000463,196054
194,S,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
205,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
205,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
212,S,117,"Blunt, Roy Dean (R-MO-2)",B000575,51281
212,S,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
218,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
220,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
220,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
223,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
227,S,117,"Fischer, Debra Strobel (R-NE-2)",F000463,196054
235,S,117,"Cassidy, William (R-LA-2)",C001075,66858
236,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
245,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
247,S,117,"Crapo, Michael Dean (R-ID-2)",C000880,51173
247,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
248,S,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
251,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
251,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
253,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
254,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
255,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
255,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
260,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
267,S,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
269,S,117,"Cassidy, William (R-LA-2)",C001075,66858
271,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
271,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
282,S,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
289,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
293,S,117,"Blunt, Roy Dean (R-MO-2)",B000575,51281
306,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
1,S,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
2,s,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
4,S,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
25,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
30,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
35,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
35,S,117,"Crapo, Michael Dean (R-ID-2)",C000880,51173
35,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
42,S,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
43,S,117,"Cassidy, William (R-LA-2)",C001075,66858
43,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
46,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
51,S,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
59,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
60,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
61,S,117,"Cassidy, William (R-LA-2)",C001075,66858
61,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
61,S,117,"Risch, James Elroy (R-ID-1)",R000584,66832
63,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
64,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
65,S,117,"Manchin, Joseph, III (D-WV-1)",M001183,151825
67,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
68,S,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
73,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
75,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
75,S,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
75,S,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
75,S,117,"Risch, James Elroy (R-ID-1)",R000584,66832
76,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
76,S,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
76,S,117,"Risch, James Elroy (R-ID-1)",R000584,66832
77,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
78,S,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
81,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
81,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
81,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
85,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
88,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
92,S,117,"Cassidy, William (R-LA-2)",C001075,66858
92,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
92,S,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
96,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
96,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
96,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
99,S,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
107,S,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
109,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
111,s,117,"Risch, James Elroy (R-ID-1)",R000584,66832
117,S,117,"Blunt, Roy Dean (R-MO-2)",B000575,51281
123,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
123,S,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
125,S,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
129,s,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
130,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
137,S,117,"Fischer, Debra Strobel (R-NE-2)",F000463,196054
137,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
140,S,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
145,S,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
161,S,117,"Risch, James Elroy (R-ID-1)",R000584,66832
161,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
170,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
171,S,117,"Crapo, Michael Dean (R-ID-2)",C000880,51173
181,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
181,s,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
181,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
189,S,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
193,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
195,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
196,S,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
196,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
198,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
206,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
211,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
212,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
216,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
241,S,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
243,S,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
248,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
254,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
